,Unnamed: 0,Experiment,chatter_presence,med,std,rms,curtose,distortion,amplitude,sra,crest,impulse,margin,max,freq_max,freq_sec_highest,fft_mean,cluster
98,98,s_320_050_2_split_2,2,0.0054810680021026,0.0022637843790353,0.005930156644545,-0.9727421919656098,11706.698697894828,0.0159428469497406,0.0052198872816472,2.3392699756094824,2.5304081984387548,2.657574127705624,0.0138722373892453,-4501.784994060511,-4168.086106389359,0.4233744892040583,0
99,99,s_320_020_2_split_3,2,0.0054837884544346,0.0019818900550196,0.0058309328113456,-1.1413974875974071,14480.425565501911,0.0139875645454168,0.0052927946534469,2.005927404501158,2.132847436514738,2.2098775195190865,0.0116964279200832,-817.30128207218,-148.8291886546027,0.2581365198429813,0
100,100,c_570_001_split_2,0,0.0054844915899784,0.0123951187867467,0.0135540574065228,0.5051964068337509,4186.753998232928,0.1104386626876147,0.0090280438639725,4.372565030407199,5.525861159423365,6.5646554590193045,0.0511726652517214,-3871.761282430588,-3895.6610434332456,1.8190142928299096,0
101,101,c_425_020_split_1,0,0.0054814357536851,0.0044482785374002,0.0070591597866544,2.74645203206564,1660.5532635124125,0.0702657304005755,0.005289160531532,6.720724979877027,7.962434190009894,8.969792320024359,0.0474426715151117,3501.729965408853,3860.1227975530455,0.8496307284249411,1
102,102,s_425_015_split_0,2,0.0054808073753308,0.0021536975331087,0.0058887616801099,-0.6304177158840361,7641.627183617154,0.0171855696680991,0.0052439867602684,2.313177347311346,2.484009922862041,2.5975943008384395,0.0136217501221455,69.03944768519261,240.0780793780568,0.3102023087412489,0
103,103,i_425_025_split_2,1,0.0055111308006268,0.0024226512385386,0.0060200384257051,0.1388768611099147,3139.618051287576,0.020379627926568,0.0052491029205495,2.516766994922486,2.734437781365949,2.886404448018274,0.0151510340179799,-2905.48378062974,-3864.245430157477,0.1589452195856093,0
104,104,s_320_050_split_2,2,0.005502341341749,0.0023494807336705,0.0059829460399621,-0.5443478530688837,6751.106509770691,0.017650487969802,0.0052246798060279,2.6181975536465023,2.8455568505974838,2.998180800927763,0.015664534685428,-4615.483076146147,-2931.256549954432,0.2958239503424272,0
105,105,s_320_030_split_2,2,0.0054879169246068,0.0025574577732637,0.006054566054532,-0.2774963954345808,10544.605459539458,0.0256182007329047,0.0051677858364579,3.352780663272201,3.6894578781600975,3.928110149017495,0.0202996319921393,-3542.792914422428,-3033.7939324192057,0.6192664284296097,0
106,106,s_320_005_split_3,2,0.0054753013105557,0.0020943840664365,0.0058621908302463,-0.8469659122371245,10071.696637529503,0.0155943278522553,0.0052551514909897,2.220040822144127,2.37615108854568,2.4764848306770157,0.0130143029503459,-682.3965880428939,-125.89937050791374,0.3675684116179814,0
107,107,c_770_005_split_1,0,0.0054232301328671,0.0430293491620206,0.0433693831911763,0.5506352984422991,5043.295449759457,0.4329475956855242,0.0281261067011601,5.28102223822752,6.7978226321759525,8.143134758191247,0.2039129185947109,3859.227292315001,3810.3386207092,12.481368910050069,1
108,108,s_320_010_split_1,2,0.0054778682671334,0.0019954925456992,0.0058299975962593,-0.088597650896022,4644.28023361136,0.0261608232101378,0.0052954807202654,3.4036973509954267,3.6181662333193674,3.7472608102900633,0.0198435473746975,2895.1710482962644,2945.9705403014627,0.159612610627763,1
109,109,s_570_002_split_3,2,0.0054839617941784,0.002664588373635,0.0060967271119521,-0.0879682682139217,1858.7215507426251,0.0179738489819855,0.0051499525646027,2.3262622873530168,2.5682756160148967,2.7539256291986907,0.014182586356817,-119.98400213332856,-1354.4860685273536,0.1490603299180843,0
110,110,s_425_020_split_2,2,0.0054856342225311,0.002142141681671,0.0058889290538299,-0.7798607363389753,2643.09736343686,0.0144775831530418,0.0052519289088756,2.1134950645446127,2.267857218214136,2.3698383406692844,0.0124462224907229,-3205.3435725216696,-4745.22038238047,0.0656987427635977,0
111,111,c_425_020_split_2,0,0.0055021764204905,0.0049643474912864,0.0074105816098848,2.7852392356051183,2721.714200819785,0.0591694502635243,0.0054991286820412,4.105060374571758,4.888464894241562,5.531946364269513,0.0304208849192685,-3501.729965408853,-3860.1227975530455,0.8496307284249411,0
112,112,c_570_005_split_2,0,0.0054948710376578,0.0104884767072865,0.0118393307937965,0.7727540266222301,1569.9848420318483,0.0833870570068353,0.007794083220363,3.727162126872224,4.7573821277228445,5.661615881501357,0.0441271053421504,-3875.354519645908,-3933.532106730103,0.4633981549225953,0
113,113,c_770_010_split_0,0,0.0054376045739195,0.0290081127647509,0.0295131273564923,-0.4240200907615614,6093.945244461946,0.240756302455854,0.0210946132314858,4.101913236566915,4.963529334513866,5.7389195254542935,0.1210602877560809,845.3566185830042,783.316866741316,5.198611540545185,1
114,114,i_425_020_split_1,1,0.0055079526122979,0.0022920660699991,0.0059658049463863,-0.1157772776116581,5356.6213800106025,0.0188663146069272,0.0052435163687832,2.555842104443616,2.763221540755015,2.907906526171568,0.0152476554688722,3011.1598512357464,2569.565739152289,0.2055261740048875,1
115,115,c_570_002_split_1,0,0.0054862406209905,0.0105009402412496,0.0118472802416323,3.1821042435973563,2461.429343478517,0.111452853282696,0.0074288847467991,5.25403116045659,7.004272990098811,8.378913077500297,0.0492068737264981,3914.175183885328,3837.5202980316776,0.9242093626868972,1
116,116,c_770_001_split_1,0,0.0054953041213282,0.0167512201459297,0.0176289334757716,-0.0687916338200631,3308.4913205473567,0.1160161417265455,0.0119773655987374,3.3777439053763323,4.210748601499222,4.97154588086959,0.0595460226060724,3868.122637556264,3811.123777533332,1.8281215041099117,1
117,117,i_570_010_split_3,1,0.0054949148488714,0.0059091301686083,0.0080685026395059,1.856215692045437,1543.2406425416457,0.0513833315635609,0.0056972824775163,3.614776862794464,4.435199334551125,5.119254095927586,0.029165836658682,-980.7215422789036,-887.1290296796934,0.196383628724963,0
118,118,s_320_035_split_0,2,0.0055018804911546,0.0021765536461787,0.0059167588103795,-0.8147792174828132,14659.197125405411,0.017137066863198,0.0052641238387231,2.350706174714929,2.5276526498521736,2.6421417686920785,0.0139085614698581,119.85237925842824,816.3772286814211,0.5309707676468669,0
119,119,s_320_050_split_3,2,0.0054826432485644,0.0021912116906389,0.0059042892899267,-0.8297412708028933,7941.0812767092675,0.0143530884887027,0.0052369551944052,2.2259271052426866,2.3966931376907405,2.509572276211661,0.0131425175676421,-1818.705450360636,-2235.822113428303,0.2961267072600607,0
120,120,i_320_010_split_3,1,0.0054762402704775,0.0045852026405341,0.0071422411628354,1.4975433473561024,3414.3832535170773,0.0405191750188863,0.005533321844929,3.2730795020346144,3.793873848238798,4.224790063510954,0.0233771231486645,-1928.5614287759192,-1780.364392716295,0.1465162704432389,0
121,121,s_320_020_split_0,2,0.0054865591995716,0.0018960675692912,0.0058049341323209,-1.1603002551180386,7389.649352523451,0.0142545980404606,0.0053134541135055,2.139513824698265,2.2634054156659427,2.337413020279138,0.0124197368275636,119.59880401223862,1207.7879221235935,0.181789282294287,0
122,122,i_770_001_split_2,1,0.0055096631450588,0.0064924121393842,0.008515063396279,0.5440349192795195,4188.360485886542,0.0651249162335033,0.0058375657176122,4.002934305075262,4.969229726757671,5.838947435918204,0.0340852393788561,-3886.721006933441,-3913.6541008615577,1.4691289250068815,0
123,123,s_425_015_split_1,2,0.0054684588234305,0.002195085929023,0.0058925622568182,-0.5661486391346506,6260.8757984162885,0.0191267065084357,0.0052221825811578,2.823153763598151,3.039930669461396,3.185566389922052,0.0166356093125728,4312.285501764337,3752.769977882254,0.3687346409618933,1
124,124,c_770_001_split_2,0,0.0054789025849889,0.0179955968500732,0.0188104750659222,-0.1573055311279603,3534.438212238957,0.1204922495406048,0.0128050251257989,3.243600459309428,4.038939741282708,4.76482201044078,0.0594785839769507,-3868.122637556264,-3811.123777533332,1.828121504109911,0
125,125,s_320_040_split_1,2,0.0054911115289852,0.0025242084100089,0.0060434990084469,0.3762007626410057,9050.465631549185,0.0365200153673572,0.0051988866258259,3.807319972667965,4.169131333418068,4.425858099185542,0.0230095344796592,3125.761840508673,3923.907528624874,0.7473192101142,1
126,126,s_320_030_split_1,2,0.0055031898742826,0.0021692740527308,0.0059153031251373,-0.8925508930691057,12624.499891579382,0.0214769703889984,0.0052699314974359,2.800445977971325,3.0093378464937177,3.1433969973484315,0.016565486845272,3542.792914422428,3033.7939324192057,0.6192664284296098,1
127,127,c_570_005_split_1,0,0.0054933170336997,0.008860788359393,0.0104243592317734,1.2924795077767015,1428.8397710073782,0.0894297129395982,0.0069103571910158,4.48528897190372,5.704071266411892,6.766113850413401,0.0426734494381618,3875.354519645908,3933.532106730103,0.4633981549225953,1
128,128,c_570_010_split_3,0,0.0054845059164376,0.017482956508873,0.018322700327404,0.0023311615089451,3656.0299103738407,0.1506316799489772,0.0119779448376219,4.323125759622647,5.504204999405934,6.61309922904716,0.0792113377712468,-980.3901961090316,-1196.0880391330195,1.4721824293138073,0
129,129,s_320_035_split_2,2,0.0054844652945818,0.0022283871445885,0.0059198840374741,-0.905342964026652,14453.37500286236,0.0162165699827578,0.0052324919320903,2.38416958694664,2.573133217457956,2.6973777816716544,0.0141140074803968,-3567.06617460584,-2673.025951530542,0.5227053715823852,0
130,130,c_425_025_split_3,0,0.0054534860996521,0.0114422562965497,0.0126752153699955,-0.0043985236457082,5047.386302631832,0.0761929826611663,0.0084895229849426,3.321960788318697,4.176877921924741,4.9598273680749205,0.0421065684426198,-918.658500815467,-911.7252291111994,1.2395246504514026,0
131,131,c_570_002_split_3,0,0.0054705295378625,0.0134626268863306,0.0145310599688779,4.890751125358351,1399.003384044792,0.2218464187816515,0.0084401562252079,7.97201822698127,11.135602033476363,13.725086578761626,0.1060045438523988,-999.140319039486,-1018.2443404360343,0.8040518818187609,0
132,132,c_770_002_2_split_2,0,0.0054926478526186,0.0162678678625931,0.0171694942775168,2.4818241677831123,1783.8268505203669,0.2037266035419008,0.0103105288227354,6.25778970234776,8.467670391416311,10.420715205940112,0.1074430844843635,-3909.32181357284,-3782.524349521825,2.2192862066774093,0
133,133,s_320_045_split_0,2,0.0055002621728071,0.0024873762030882,0.0060365449430428,-0.3772369656105443,13960.626632049463,0.0188121551671014,0.0051898669700786,2.532448895525514,2.7762608794048504,2.945594109046564,0.015287241573799,1271.6574566880504,700.9985980044377,0.61395220869331,1
134,134,s_320_020_2_split_0,2,0.0054773064917843,0.001973668428167,0.0058220449416438,-1.177543589342036,15003.585886511804,0.0119338550598069,0.0052878684596884,1.935997319395017,2.0578402878602877,2.131570307837012,0.0112714634004198,817.30128207218,148.8291886546027,0.2801020416356586,1
135,135,i_425_020_split_0,1,0.0055108882579433,0.0019984261964112,0.0058620289719242,-0.448826178914127,5911.046917846141,0.0156062219291682,0.0053063487179367,2.3162512758243485,2.463096055155144,2.5588088546163794,0.0135779320851389,884.9215343894637,891.9881068352437,0.3469817997298473,1
136,136,s_320_025_split_0,2,0.0054829239989124,0.0020713074842697,0.0058611207076802,-1.0072475477994571,17148.564947035946,0.0155021965819029,0.0052695621049437,2.061681515105105,2.2037943662050874,2.293124927683757,0.0120837642208242,815.7583684851642,695.8986082044055,0.4358340632304695,1
137,137,c_770_002_split_3,0,0.0054787814681341,0.0258964552004174,0.0264683188895893,19.269059227829946,1027.0442003922733,0.4770222242751446,0.0100773277965937,9.383126713919385,17.59115409810582,24.64498476762762,0.2483555900454425,-933.5751046660512,-959.9744006848856,1.2836814228413804,0
138,138,i_320_005_split_2,1,0.0054859843428155,0.0108364658501747,0.0121452141888433,2.5724136125913004,1851.5840932538963,0.08834255837255,0.0077141607870453,4.263478772070884,5.682111571464752,6.712442779692236,0.0517808628763878,-4809.407623706261,-3431.462741498338,0.4543217678798233,0
139,139,c_570_002_split_0,0,0.0054846040092094,0.0054459725380135,0.0077289498011292,7.285404827356695,1938.979405566069,0.0758045720486156,0.0057114326392017,5.26990269007244,6.3952001393369,7.131452985865754,0.0407308133484061,999.140319039486,1018.2443404360343,0.8259340665091932,1
140,140,i_570_010_split_2,1,0.0054711279525873,0.003885541967486,0.0067101301235546,2.8671791596397656,1421.9455691796518,0.0448041642991653,0.0052752855593306,3.9216671014404105,4.529276789522879,4.988335940484623,0.0263148965519287,-2668.586513085173,-4837.213022969438,0.1328513153408626,0
141,141,c_320_005_split_2,0,0.0054453193985227,0.0079120462604116,0.0096047149104384,6.494952117064413,3234.4245305340824,0.116348503558934,0.0062899550036062,6.46374980632946,8.482305466136667,9.870098292690892,0.0620824741421961,-4660.259084244665,-3925.006142831188,1.6552038881612765,0
142,142,s_320_005_split_1,2,0.005492904559181,0.002213436080186,0.0059220943754178,-0.2587487006103677,8392.553740458367,0.0213337549358875,0.0052567592510986,2.664158408419118,2.8672180776078977,3.001354403366228,0.015777397525721,3268.683656705462,2926.8853656839774,0.4186154251448106,1
143,143,s_320_010_split_2,2,0.0054804043461527,0.001979723454726,0.0058270043746614,-1.0042069720163576,7536.390394597709,0.0137849647662231,0.0052898777006174,2.0978208054728635,2.2302643919501537,2.310830552721356,0.0122240110107462,-2895.1710482962644,-2945.9705403014627,0.159612610627763,0
144,144,c_425_020_split_0,0,0.0054832569490398,0.0043164766832461,0.0069782940098393,3.899070090010386,1787.4201808217183,0.069197149553153,0.0052652653267901,6.24549848742848,7.374850816128784,8.277441302251031,0.0435829246832829,715.185696287741,905.3818923642629,0.6477260719341897,1
145,145,i_570_002_split_1,1,0.0055067375533988,0.0023950173621113,0.006004897874654,1.1596001184948823,2265.6775465599976,0.0234536337877721,0.0052920728547669,2.756138255011248,2.9792612604085376,3.1273811234215514,0.0165503287497697,3556.252399854698,2893.254831697515,0.1109162875171435,1
146,146,s_320_035_split_3,2,0.0054916016631989,0.0021700837303851,0.0059048211291432,-1.0050829450137917,16007.748057923189,0.014411740971005,0.005255453363685,2.15267315410885,2.3145976545152545,2.418659066095981,0.0127111499245214,-119.85237925842824,-816.3772286814211,0.509002610401422,0
147,147,c_770_001_split_0,0,0.0055215590198675,0.011422527469151,0.0126866587680781,0.4643588036964585,3282.583428350504,0.085715940895379,0.0084619550240761,3.404514405972705,4.301162564884047,5.104247471972104,0.0431919125395821,908.7818243656308,1414.1717165689645,1.1197660108187455,1
148,148,s_425_015_split_2,2,0.0054674305591357,0.0022539383158138,0.0059137866281132,-0.441337738489584,6797.166268482684,0.0199563216825755,0.0052137626709679,2.600459667327897,2.808143157748509,2.949609442950852,0.0153785636075916,-4312.285501764337,-3752.769977882254,0.3687346409618933,0
149,149,s_425_010_split_1,2,0.0054824100692491,0.0022261396475788,0.0059171242437183,-0.4244825572314621,6561.847670114665,0.0197846918787953,0.0052341440798311,2.6936951289118416,2.903721359500785,3.045183416690455,0.0159389287524702,4314.365485124493,4157.5667395127,0.3512402130801222,1
150,150,s_320_020_2_split_2,2,0.0055016192116837,0.0020129579718899,0.0058583074111266,-1.2087168628735585,15209.848814101026,0.0106928612138729,0.0053051557694874,1.909732809546878,2.033547114216989,2.1088545478319034,0.0111878018714402,-3935.8994491959897,-3627.6336959086143,0.245631222010789,0
151,151,c_770_010_split_1,0,0.0054242373570097,0.0304985563682342,0.0309769173556777,-0.160107729410825,5521.841522848655,0.2687888823397853,0.0220494650207133,4.526732847827143,5.503958563784148,6.359529774833351,0.1402242293183733,4018.2639269893466,3489.94604025497,6.726847503902404,1
152,152,c_770_002_split_2,0,0.0054401118962623,0.0309297955687803,0.0314029461748943,4.804506621661012,1433.119336013905,0.4225460890637602,0.0174050585888412,6.739824207708385,9.654864219934804,12.160277182784634,0.2116503368229165,-3812.9649876092167,-3741.500226669342,2.7061191168652186,0
153,153,i_425_020_split_3,1,0.0055143817808104,0.0033292003958082,0.0064413811078036,1.629618429344024,3942.3344274089945,0.0336366584276874,0.0052661617561215,3.472222139889333,3.918086199562037,4.247098195945424,0.0223659060939806,-884.9215343894637,-891.9881068352437,0.3249569500417029,0
154,154,s_320_030_split_3,2,0.0054889703259391,0.0038006181350732,0.0066763296720655,1.0859979188160498,9245.587748753116,0.0451802026433093,0.0052400368067062,3.82379921922024,4.412013876123908,4.871901692489787,0.025528944187301,-1181.9976360074827,-695.9386081244057,0.7918438326930326,0
155,155,c_570_005_split_0,0,0.0054644493219306,0.0073690314113943,0.009173169327148,0.6045340132072621,1558.138843565102,0.0597889276242652,0.0063523808138485,3.755382669174528,4.654512079097517,5.422968509298875,0.034448761112575,962.111846404867,925.0236346386932,0.5615736812165714,1
156,156,s_1030_014_split_0,2,0.0054976426102496,0.0028492292512211,0.0061920418549726,-0.3065606691686677,3883.794130297476,0.0214680635950487,0.0051218199643835,2.594075505273948,2.8927439465316933,3.136116500640956,0.0160626241036155,120.36626790753203,368.7293851236871,0.2975490318739166,0
157,157,s_570_025_split_0,2,0.0056438236855016,0.0020426812086202,0.0060020993779483,-0.2649109717648841,8046.674095439114,0.020073451038059,0.0054367219706146,2.5992260191739884,2.762348399956507,2.869525599645044,0.0156008128728313,119.99931428991228,360.1122279309654,0.5546921216553601,0
158,158,c_1030_016_split_0,0,0.0054709816390446,0.0037301144516914,0.0066215243270364,0.0027546574217227,4956.61668779009,0.0263800056598198,0.005150576151922,2.644471980038815,3.0538249259378207,3.399704233371781,0.0175104355479932,2358.947506223589,2360.402030521421,0.4304044185331409,1
159,159,s_1030_005_split_2,2,0.0054339655151377,0.0025666642909288,0.0060096059375807,-0.1389492049613911,5430.356075997877,0.0188570039669978,0.0051177986346076,2.4138525620814337,2.6519443009177723,2.834480940972236,0.0145063026895292,-2958.647874219634,-2900.32144987658,0.4784005994015495,0
160,160,s_1030_007_split_2,2,0.0054878677354416,0.0025792026058675,0.0060637078275182,-0.4134203684648563,5536.187308495957,0.0183248520114828,0.0051568486695712,2.2575033337561674,2.482403693873356,2.6544972545575702,0.0136888406355458,-4457.208684671434,-3445.3848738500483,0.3394978639172152,0
161,161,s_570_005_split_2,2,0.005466830635819,0.002243859740502,0.0059094009679166,0.142729245495099,6963.038151276683,0.0223980560135121,0.0052224050379834,2.89436387721914,3.118696059665776,3.275111097883396,0.0171039566975418,-3553.947360332219,-3472.6555528969984,0.3883014627573695,0
162,162,c_570_040_split_3,0,0.0054398405453651,0.00307832990119,0.0062504152933443,1.528862391992277,4602.15550813443,0.0368931143967271,0.0051916675479249,3.9350708910142935,4.394488426029653,4.737558222005319,0.02459582727759,-2411.5625785764505,-41.1425436759536,0.804063483221476,0
163,163,s_770_010_split_0,2,0.0054890455681471,0.0021778196831876,0.0059052798505508,-0.1289669914886952,6912.469961227704,0.0173075317684092,0.0052501996918409,2.287178145450146,2.4549106650061177,2.5725549140419197,0.0135064270169469,2059.679403229062,922.4907751025924,0.3924204350188525,1
164,164,s_1030_005_split_0,2,0.0054567427993024,0.0027470788336477,0.0061091771166879,-0.074637103390287,4794.273894252194,0.0218657061869863,0.0051068001357772,2.733980284580104,3.037096840255657,3.2706135638673755,0.0167023697920328,186.1791101224685,407.7031606822494,0.3471114309675763,0
165,165,s_770_020_split_2,2,0.0054791909870262,0.0029198070431615,0.0062085800333633,-0.1477049796449345,5759.337813967526,0.0261705138945671,0.005116747086787,2.7449345673771086,3.069300765312281,3.3306602141650146,0.0170421459479065,-3302.566974367286,-2890.771092321489,0.3963718595766516,0
166,166,i_1030_014_split_3,1,0.0054826491550222,0.0034151696668184,0.0064591924231185,0.062405990526102,2935.7975413488607,0.0284877957578786,0.0051133524037789,2.854503959039923,3.258439249358281,3.6058125644472496,0.0184377903439926,-698.9973689840652,-119.46241911426549,0.2318538953357378,0
167,167,i_1030_010_split_1,1,0.0054477103321611,0.0035870700891033,0.0065225265709798,-0.1524561654630578,3749.600907533929,0.0259484975671073,0.0050602182684193,2.686849166391632,3.1031068102427546,3.463298251258797,0.0175250450800044,2875.2523014885105,4689.853788225374,0.3172407162856308,1
168,168,s_1030_014_split_3,2,0.00551362871379,0.0028541795997107,0.0062085135628348,-0.3903388460196448,4395.6784788628365,0.0194547316938768,0.0051409363100249,2.292044647651047,2.5548619578843743,2.768015284261585,0.0142301902815645,-120.36626790753203,-368.7293851236871,0.2755771691521392,0
169,169,i_1030_012_split_3,1,0.0054602456828133,0.0028921684250857,0.0061788660593105,-0.2244896222278254,4522.554576760519,0.0223677271557269,0.0050936165107541,2.7632492203618075,3.088404909695627,3.3519890602408227,0.0170737468211099,-488.4721844461873,-1192.460920628049,0.2860445962850267,0
170,170,i_1030_013_split_0,1,0.0054413630122755,0.0037609403414671,0.0066144173853267,-0.3222265160602258,3001.2649383690627,0.0233531743651647,0.0051388265775962,2.4626840029779693,2.83931403313194,3.169832575179633,0.0162892198838636,476.3210824659117,119.76595355668798,0.2100856675313204,1
171,171,s_1030_014_split_2,2,0.005494928794711,0.0031654016440555,0.0063413739395432,0.0090943728888182,3194.532082156335,0.0278818479402544,0.0050996674766356,3.1531266257485795,3.5714331387154514,3.920874273511112,0.0199951550126021,-4208.634864382378,-3354.994338608715,0.2802563452030185,0
172,172,s_770_020_split_3,2,0.0054949636779854,0.0036000835632532,0.0065692243880627,0.1102670724639676,4197.403771441716,0.0345016703944286,0.0051252315092317,3.765876203240188,4.340221131906053,4.82688162518902,0.0247388857967507,-2410.375896268064,-1259.6874031400928,0.4539497504233015,0
173,173,s_1030_005_split_3,2,0.0054264817611824,0.0036146593852508,0.0065201001958478,0.5386505487566118,3661.3726831593335,0.0355566663922587,0.0051260474848543,3.579267689119213,4.108261869335295,4.552666363269355,0.0233371839608181,-186.1791101224685,-407.7031606822494,0.3253784887353761,0
174,174,c_1030_016_split_3,0,0.0054435157000782,0.003772351285421,0.0066228143118584,-0.0272022837809902,4174.332342133435,0.0313896532770274,0.0051157804977457,3.1397020289304884,3.637246538744676,4.064612143021841,0.0207936635321717,-2358.947506223589,-2360.402030521421,0.4086031243691364,0
175,175,c_1030_016_split_2,0,0.0054479826209368,0.0038443432398802,0.0066677304790628,0.0963743027786363,4262.4742841553525,0.0317419872227016,0.0051402036473425,3.0749029717522824,3.565524409287656,3.988679373727409,0.0205026242649136,-2963.447804402479,-2947.157132266764,0.5450159405430902,0
176,176,s_570_025_split_2,2,0.0052535910773606,0.0027723301818781,0.0059401900785843,0.0723787284055976,7070.047207301868,0.029392927093497,0.0049071861267444,2.9581710149874496,3.305701564891454,3.580890893503177,0.0175720981139843,-3119.5250312928056,-2504.8428294753835,0.5455399241093631,0
177,177,c_570_035_split_3,0,0.0054661604968806,0.0024127216005457,0.0059749505460838,0.5247760438480067,6293.334131497736,0.03154046008715,0.0052005556500521,3.794197059940979,4.124741127655992,4.359176465118064,0.0226701397952439,-409.7735461981988,-1614.0203221028753,0.6523653600243624,0
178,178,s_770_015_split_2,2,0.0054944592234671,0.0029052715259165,0.0062152527736015,0.8271580787396955,3883.533577810737,0.036578692522494,0.005170777431886,4.1953438851763405,4.671902289398905,5.042785743930852,0.0260751227185545,-4790.73138132032,-4952.423977153652,0.3219625336243666,0
179,179,s_770_015_split_0,2,0.0054354767032199,0.0023027306516889,0.005903115772465,-0.3031304371454846,7069.423591956565,0.0168705997092361,0.0051645482498977,2.30521327004983,2.4970268237987634,2.634875337566317,0.0136079408133268,1725.1602337747331,893.3562978172267,0.3889507468165569,1
180,180,c_1030_015_split_2,0,0.0054300423565287,0.004537504514262,0.0070762167264567,0.1788304908171762,3329.5272200395098,0.0396667993287545,0.0052806875379743,3.560087132138669,4.207113642916269,4.7705810902317625,0.0251919481120831,-2930.081243006953,-2980.2136850969887,0.6287297018609601,0
181,181,s_1030_013_split_1,2,0.0054472687788819,0.0034493857377744,0.0064474667647589,-0.017148000830379,3098.1073512045714,0.0294724152978678,0.0050968099497723,3.251323222051323,3.71656511736546,4.112925265459654,0.0209627984156649,2535.322207459264,2538.768276479111,0.3450306599310455,1
182,182,s_1030_007_split_1,2,0.0054886452332659,0.0025641424792734,0.0060580221493291,-0.2197678056542709,5071.728272559088,0.0208892908727027,0.0051762550761377,2.464164137034788,2.706070564932569,2.8839306993498512,0.0149279609217392,4457.208684671434,3445.3848738500483,0.3394978639172152,1
183,183,i_1030_012_split_1,1,0.0054615764601485,0.0031906114169789,0.0063252009552367,-0.0192515654277052,4183.798125346772,0.0275051665243448,0.0050846155980357,2.98686279221562,3.38710587573758,3.715621569068389,0.0188925073864832,2969.5524871671264,2903.1535495499734,0.4528803145422277,1
184,184,s_570_035_split_3,2,0.0054460072587404,0.002243495764366,0.0058898775589602,-0.235134269633924,2548.688335550901,0.0143389218244646,0.0051883276975224,2.1916653851284,2.368189477567433,2.4880157000842464,0.0129086407686177,-82.4,-1371.2,0.1159520429817417,0
185,185,s_570_015_split_0,2,0.0054620840175453,0.0021971648980523,0.0058874208074862,-0.0072164532285059,6915.693855971355,0.0181280891471901,0.0052220955345513,2.4247827203335404,2.6069432836435333,2.733714108995378,0.0142757162413248,1221.1447009388376,120.17670954063972,0.3809178492374484,1
186,186,c_1030_015_split_1,0,0.0054202772453585,0.0048297335704057,0.0072597570948101,0.0582049594309443,3633.917672374168,0.0375055558037623,0.0052998483158595,3.262116957653467,3.904356589455485,4.468463117436326,0.0236821767274253,2930.081243006953,2980.2136850969887,0.6287297018609601,1
187,187,s_570_005_split_3,2,0.0054736492048939,0.0022580932938936,0.0059211228182397,-0.0386429601845002,7621.516123596903,0.0201182332807039,0.0052197467467624,2.644343898240593,2.8532944013958934,2.999663729826929,0.0156574849951453,-1285.3459363356951,-697.103402442225,0.3601601068992273,0
188,188,i_1030_014_split_1,1,0.0054640263495895,0.0041569764358568,0.006865389984186,-0.1883605477149448,3246.9748523994867,0.0283189281218309,0.0052740389271778,2.5813960261169755,2.99821821413322,3.360288133558467,0.0177222904229212,2949.9395577114897,2917.229609620679,0.2924663074581937,1
189,189,s_1030_013_split_2,2,0.0054506131262449,0.0035854092126895,0.0065240383892586,0.2191594579078497,2938.8929318473984,0.0346481701340124,0.0051436490365793,3.427096352074481,3.9243126776043415,4.34681837847377,0.0223585081646222,-2535.322207459264,-2538.768276479111,0.345054889500871,0
190,190,s_570_040_split_1,2,0.0054952587536781,0.0020366702880586,0.0058604993111547,-0.2279411005161415,4286.112168389092,0.0157521648203992,0.0052833697957708,2.2584159652436697,2.407114394196592,2.5051142964109574,0.0132354452086114,3290.578917903192,3965.2275939400697,0.1475095292659238,1
191,191,c_1030_010_split_0,0,0.0054321192865603,0.005040684986907,0.0074102482526824,-0.4379280364850504,2790.2400757220853,0.0316335533128768,0.0054135815523107,2.648705381956387,3.1580003447160574,3.625615359970872,0.0196275644285128,1279.9414883920851,45.71219601400304,0.1990102685882221,1
192,192,s_570_010_split_2,2,0.0054542276621838,0.0021437927848822,0.0058604038911059,-0.1331417114298374,8058.538337256378,0.0184478221717743,0.00522274849872,2.500961320871017,2.682053391808267,2.80630849062136,0.0146566434563381,-3692.2234324797896,-2939.858831644811,0.3041871223067833,0
193,193,s_1030_013_split_0,2,0.0054363347648464,0.0030009390768293,0.0062095478398256,-0.2094273640681585,3443.927816837423,0.0257890942749594,0.005053671912534,2.9251334275432312,3.2928628240770403,3.594169995712145,0.018163755956203,1532.5161226836287,2369.910894506582,0.3266871559453692,1
194,194,s_570_035_split_0,2,0.0054750574857392,0.0023239145140556,0.0059476974499055,-0.1073722592467518,2440.192901328518,0.0158622647820409,0.00520755125835,2.288950929149668,2.480601789718612,2.614278175838051,0.0136139876042625,82.4,1371.2,0.1377294792629017,0
195,195,s_570_010_split_3,2,0.0054545905361263,0.0021697762570873,0.0058702956514247,-0.1399603999163168,8112.489353588513,0.0184396573724795,0.005216266402695,2.4843315502056478,2.668368640852032,2.795823596803765,0.0145837606958694,-696.7957120280115,-696.9187881936969,0.3809002859943237,0
196,196,s_570_015_split_3,2,0.005453547317082,0.0025108236575717,0.0060037646213423,0.127774709915978,6043.313461250164,0.021840530716729,0.0051563002747263,2.774672278893868,3.037941631252177,3.230703872211228,0.0166584792638423,-1221.1447009388376,-120.17670954063972,0.3591289956962683,0
